OP_CARRIER,ORIGIN,DEST,COST,IS_POPULAR
NK,ORD,FLL,1,0
NK,FLL,IAG,1,0
NK,MCO,BOS,1,0
NK,BOS,MCO,1,0
NK,LAX,MSP,1,0
NK,DEN,ORD,1,0
NK,MSP,TPA,1,0
NK,TPA,MSP,1,0
NK,CMH,FLL,1,0
NK,ORD,ATL,1,0
NK,FLL,PBG,1,0
NK,PBG,FLL,1,0
NK,ATL,MSP,1,0
NK,MSY,ATL,1,0
NK,BDL,TPA,1,0
NK,LAS,MSY,1,0
NK,BOS,MSY,1,0
NK,EWR,MSY,1,0
AS,DCA,SEA,1,0
AS,SEA,DCA,1,0
AS,SEA,EWR,1,0
AS,MCO,SEA,1,0
AS,SEA,MCO,1,0
AS,EWR,SEA,1,0
AS,SEA,BOS,1,0
AS,BOS,SEA,1,0
AS,PHL,SEA,1,0
AS,SEA,JFK,1,0
AS,SEA,ORD,1,0
AS,ORD,SEA,1,0
AS,SEA,MSP,1,0
AS,PDX,BOS,1,0
AS,SEA,PHL,1,0
AS,BOS,PDX,1,0
AS,FLL,SEA,1,0
AS,MSP,SEA,1,0
AS,SEA,FLL,1,0
AS,ADQ,ANC,1,0
AS,ANC,BET,1,0
AS,BET,ANC,1,0
AS,ANC,ADQ,1,0
AS,ANC,SCC,1,0
AS,BRW,ANC,1,0
AS,SCC,BRW,1,0
AS,EWR,PDX,1,0
AS,PDX,EWR,1,0
AS,BRW,FAI,1,0
AS,FAI,ANC,1,0
AS,SEA,ANC,1,0
AS,PSP,JFK,1,0
AS,JFK,PSP,1,0
AS,KTN,SEA,1,0
AS,JNU,KTN,1,0
AS,SEA,JNU,1,0
AS,ANC,JNU,1,0
AS,SIT,KTN,1,0
AS,JNU,SIT,1,0
AS,JNU,PSG,1,0
AS,WRG,KTN,1,0
AS,PSG,WRG,1,0
AS,PSG,JNU,1,0
AS,KTN,WRG,1,0
AS,WRG,PSG,1,0
AS,SEA,KTN,1,0
AS,JNU,ANC,1,0
AS,JNU,SEA,1,0
AS,SIT,JNU,1,0
AS,KTN,SIT,1,0
AS,KTN,JNU,1,0
AS,EWR,LAX,1,0
AS,JFK,SFO,1,0
AS,ANC,SEA,1,0
AS,ATL,SEA,1,0
AS,SFO,JFK,1,0
AS,SEA,FAI,1,0
AS,LAX,ORD,1,0
AS,ORD,LAX,1,0
AS,ANC,PDX,1,0
AS,FAI,SEA,1,0
AS,PDX,ANC,1,0
AS,ANC,FAI,1,0
AS,PHX,ANC,1,0
AS,ANC,ORD,1,0
AS,ORD,ANC,1,0
AS,LAS,SEA,1,0
AS,ANC,LAX,1,0
AS,ANC,OME,1,0
AS,OME,ANC,1,0
AS,OTZ,ANC,1,0
AS,OME,OTZ,1,0
AS,ANC,OTZ,1,0
AS,LAX,EWR,1,0
AS,AUS,SEA,1,0
AS,BUR,SEA,1,0
AS,SEA,MKE,1,0
AS,ANC,PHX,1,0
AS,MKE,SEA,1,0
AS,SMF,SEA,1,0
AS,SCC,ANC,1,0
AS,SEA,SAN,1,0
AS,LAX,PDX,1,0
AS,SEA,PIT,1,0
AS,PIT,SEA,1,0
AS,SEA,SJC,1,0
AS,SEA,LAX,1,0
AS,SFO,PDX,1,0
AS,SNA,SEA,1,0
AS,SJC,SEA,1,0
AS,SEA,SNA,1,0
AS,SFO,RDU,1,0
AS,SFO,SEA,1,0
AS,SAN,SEA,1,0
AS,SEA,SMF,1,0
AS,SEA,SFO,1,0
AS,SAN,PDX,1,0
AS,PDX,SNA,1,0
AS,RDU,SFO,1,0
AS,PDX,SAN,1,0
AS,MCO,SAN,1,0
AS,IAH,SEA,1,0
AS,JFK,SEA,1,0
AS,SEA,IAH,1,0
AS,SEA,OAK,1,0
AS,OAK,SEA,1,0
AS,SEA,GEG,1,0
AS,DEN,SEA,1,0
AS,BWI,SAN,1,0
AS,SAN,BWI,1,0
AS,PDX,SFO,1,0
AS,SEA,PSP,1,0
AS,SEA,PDX,1,0
AS,SJC,PDX,1,0
AS,PDX,SJC,1,0
AS,SEA,SBA,1,0
AS,LAX,JFK,1,0
AS,JFK,LAX,1,0
AS,BNA,SEA,1,0
AS,PDX,SEA,1,0
AS,SEA,BLI,1,0
AS,SBA,SEA,1,0
AS,LAX,SEA,1,0
AS,PDX,LAX,1,0
AS,JFK,PDX,1,0
AS,PDX,JFK,1,0
AS,SEA,ONT,1,0
AS,SEA,MCI,1,0
AS,ONT,SEA,1,0
AS,SEA,SAT,1,0
AS,SEA,BOI,1,0
AS,BOI,SEA,1,0
AS,SEA,IND,1,0
AS,IND,SEA,1,0
AS,SEA,BUR,1,0
AS,SNA,PDX,1,0
AS,PSP,SEA,1,0
AS,TPA,SEA,1,0
AS,GEG,SEA,1,0
AS,FAI,SCC,1,0
AS,BLI,SEA,1,0
AS,SLC,SEA,1,0
AS,PHX,SEA,1,0
AS,SEA,LAS,1,0
AS,LAX,ANC,1,0
AS,PDX,AUS,1,0
AS,AUS,PDX,1,0
AS,SEA,PHX,1,0
AS,SEA,DEN,1,0
AS,SFO,PSP,1,0
AS,PSP,SFO,1,0
AS,PDX,LAS,1,0
AS,PDX,PHX,1,0
AS,TUS,SEA,1,0
AS,SEA,DFW,1,0
AS,SAT,SEA,1,0
AS,SEA,TUS,1,0
AS,DFW,SEA,1,0
AS,PDX,DFW,1,0
AS,DFW,PDX,1,0
AS,PHX,PDX,1,0
AS,SFO,OGG,1,0
AS,OGG,SFO,1,0
AS,MCI,SEA,1,0
AS,PDX,ORD,1,0
AS,ORD,PDX,1,0
AS,OGG,LAX,1,0
AS,MSY,SEA,1,0
AS,SEA,RDU,1,0
AS,SFO,LAS,1,0
AS,STL,SEA,1,0
AS,SEA,STL,1,0
AS,SEA,OMA,1,0
AS,SEA,SLC,1,0
AS,SEA,BNA,1,0
AS,MCO,PDX,1,0
AS,BWI,LAX,1,0
AS,LAX,BWI,1,0
AS,SEA,ATL,1,0
AS,LAX,OGG,1,0
AS,RDU,SEA,1,0
AS,OMA,SEA,1,0
AS,KOA,SFO,1,0
AS,SAN,MCO,1,0
AS,HNL,SFO,1,0
AS,PDX,DCA,1,0
AS,BWI,SEA,1,0
AS,HNL,LAX,1,0
AS,LAX,HNL,1,0
AS,SEA,TPA,1,0
AS,BOS,SAN,1,0
AS,DCA,PDX,1,0
AS,SAN,EWR,1,0
AS,EWR,SAN,1,0
AS,SEA,AUS,1,0
AS,ABQ,SEA,1,0
AS,LAS,PDX,1,0
AS,PDX,MCO,1,0
AS,EWR,SJC,1,0
AS,SJC,EWR,1,0
AS,SEA,MSY,1,0
AS,SEA,DTW,1,0
AS,DTW,SEA,1,0
AS,SEA,ABQ,1,0
AS,SAN,BOS,1,0
AS,SFO,HNL,1,0
AS,OGG,SMF,1,0
AS,BLI,KOA,1,0
AS,SJC,OGG,1,0
AS,KOA,SAN,1,0
AS,OGG,SAN,1,0
AS,KOA,PDX,1,0
AS,PDX,OGG,1,0
AS,OAK,OGG,1,0
AS,OGG,SJC,1,0
AS,LIH,SEA,1,0
AS,OGG,SEA,1,0
AS,OGG,PDX,1,0
AS,SMF,OGG,1,0
AS,ANC,OGG,1,0
AS,PDX,KOA,1,0
AS,KOA,OAK,1,0
AS,OAK,HNL,1,0
AS,SAN,OGG,1,0
AS,HNL,SJC,1,0
AS,SEA,OGG,1,0
AS,PDX,HNL,1,0
AS,HNL,PDX,1,0
AS,SJC,KOA,1,0
AS,LIH,PDX,1,0
AS,SJC,HNL,1,0
AS,HNL,OAK,1,0
AS,SEA,LIH,1,0
AS,OGG,OAK,1,0
AS,PDX,LIH,1,0
AS,SEA,KOA,1,0
AS,LIH,SJC,1,0
AS,OAK,KOA,1,0
AS,KOA,SEA,1,0
AS,SEA,HNL,1,0
AS,KOA,SJC,1,0
AS,SAN,LIH,1,0
AS,LIH,SAN,1,0
AS,HNL,SEA,1,0
AS,SAN,KOA,1,0
AS,SJC,LIH,1,0
AS,LIH,OAK,1,0
AS,OGG,ANC,1,0
AS,ANC,HNL,1,0
AS,HNL,ANC,1,0
AS,OAK,LIH,1,0
AS,KOA,BLI,1,0
AS,SMF,KOA,1,0
AS,HNL,SAN,1,0
AS,SAN,HNL,1,0
AS,SEA,BWI,1,0
AS,SFO,DCA,1,0
AS,DCA,SFO,1,0
AS,DCA,LAX,1,0
AS,LAX,DCA,1,0
AS,LAX,SFO,1,0
AS,SEA,IAD,1,0
AS,IAD,SEA,1,0
AS,SJC,JFK,1,0
AS,JFK,SJC,1,0
AS,SFO,LAX,1,0
AS,IAD,SFO,1,0
AS,SFO,IAD,1,0
AS,IAD,LAX,1,0
AS,SFO,BNA,1,0
AS,BNA,SFO,1,0
AS,LAX,IAD,1,0
AS,SFO,BWI,1,0
AS,BWI,SFO,1,0
AS,LAX,PHL,1,0
AS,PHL,LAX,1,0
AS,SFO,PHL,1,0
AS,PHL,SFO,1,0
AS,LAS,LAX,1,0
AS,SFO,EWR,1,0
AS,EWR,SFO,1,0
AS,ORD,SFO,1,0
AS,SFO,ORD,1,0
AS,SFO,AUS,1,0
AS,AUS,SFO,1,0
AS,SFO,MCO,1,0
AS,MCO,SFO,1,0
AS,LAX,FLL,1,0
AS,FLL,LAX,1,0
AS,FLL,SFO,1,0
AS,SFO,FLL,1,0
AS,BOS,SFO,1,0
AS,SFO,BOS,1,0
AS,LAX,BOS,1,0
AS,BOS,LAX,1,0
AS,SFO,MSY,1,0
AS,MSY,SFO,1,0
AS,LAX,LAS,1,0
AS,PDX,PSP,1,0
AS,PSP,PDX,1,0
AS,LAS,SFO,1,0
AS,SFO,SAN,1,0
AS,SAN,SFO,1,0
YV,MFE,DFW,1,0
YV,TUS,PHX,1,0
YV,DFW,MAF,1,0
YV,MAF,DFW,1,0
YV,MEM,PHX,1,0
YV,PIA,DFW,1,0
YV,PHX,RNO,1,0
YV,RNO,PHX,1,0
YV,PHX,LGB,1,0
YV,ONT,PHX,1,0
YV,DFW,PHX,1,0
YV,PHX,ABQ,1,0
YV,CHA,DFW,1,0
YV,FLG,PHX,1,0
YV,PHX,FLG,1,0
YV,MTJ,PHX,1,0
YV,PHX,MTJ,1,0
YV,SBP,PHX,1,0
YV,DFW,RAP,1,0
YV,COU,DFW,1,0
YV,DFW,ELP,1,0
YV,MRY,PHX,1,0
YV,DRO,DFW,1,0
YV,DFW,MCI,1,0
YV,MCI,DFW,1,0
YV,PHX,MAF,1,0
YV,FSD,DFW,1,0
YV,PHX,FSD,1,0
YV,BUR,PHX,1,0
YV,PHX,DFW,1,0
YV,PHX,MRY,1,0
YV,BMI,DFW,1,0
YV,PHX,ONT,1,0
YV,BFL,PHX,1,0
YV,PHX,BFL,1,0
YV,COS,DFW,1,0
YV,DFW,COS,1,0
YV,DFW,LBB,1,0
YV,LBB,DFW,1,0
YV,DFW,DRO,1,0
YV,DFW,MTJ,1,0
YV,MTJ,DFW,1,0
YV,DFW,HSV,1,0
YV,HSV,DFW,1,0
YV,DFW,JAN,1,0
YV,JAN,DFW,1,0
YV,PHX,DRO,1,0
YV,PHX,AMA,1,0
YV,AMA,PHX,1,0
YV,DRO,PHX,1,0
YV,FAT,PHX,1,0
YV,PHX,FAT,1,0
YV,MCI,PHX,1,0
YV,PHX,MCI,1,0
YV,DFW,ABQ,1,0
YV,ABQ,DFW,1,0
YV,LGB,PHX,1,0
YV,PHX,LBB,1,0
YV,DFW,VPS,1,0
YV,VPS,DFW,1,0
YV,MAF,PHX,1,0
YV,DFW,BMI,1,0
YV,MLI,DFW,1,0
YV,DFW,CHA,1,0
YV,DFW,TUL,1,0
YV,TUL,DFW,1,0
YV,DFW,SBA,1,0
YV,SBA,DFW,1,0
YV,DFW,MLI,1,0
YV,OKC,PHX,1,0
YV,PHX,OKC,1,0
YV,CLT,IAH,1,0
YV,CHS,IAH,1,0
YV,CVG,IAD,1,0
YV,IAH,SDF,1,0
YV,BNA,IAD,1,0
YV,IAD,SAT,1,0
YV,IAH,CVG,1,0
YV,STL,IAD,1,0
YV,IAD,RDU,1,0
YV,IAD,PIT,1,0
YV,IAD,GSP,1,0
YV,IAD,CLT,1,0
YV,IAH,ICT,1,0
YV,CVG,IAH,1,0
YV,AUS,IAD,1,0
YV,IAH,DTW,1,0
YV,GSP,IAH,1,0
YV,CHS,IAD,1,0
YV,IAH,BHM,1,0
YV,IAH,RNO,1,0
YV,IAH,ABQ,1,0
YV,ORF,IAH,1,0
YV,IAD,RIC,1,0
YV,PWM,IAD,1,0
YV,CLT,IAD,1,0
YV,IAD,BUF,1,0
YV,SLC,IAH,1,0
YV,IAD,CHS,1,0
YV,IAH,LIT,1,0
YV,IAH,MAF,1,0
YV,IAH,BDL,1,0
YV,SAT,IAD,1,0
YV,IAH,RIC,1,0
YV,JAX,IAD,1,0
YV,BDL,IAH,1,0
YV,IND,IAD,1,0
YV,IAD,ORF,1,0
YV,SAT,IAH,1,1
YV,IAH,MFE,1,0
YV,IAH,MEM,1,0
YV,CLE,IAH,1,0
YV,IAD,SYR,1,0
YV,MCI,IAD,1,0
YV,LGA,IAH,1,0
YV,IAH,MTJ,1,0
YV,IAD,AUS,1,0
YV,IAH,BNA,1,0
YV,BOI,IAH,1,0
YV,BTV,IAD,1,0
YV,IAD,PHL,1,0
YV,IAD,STL,1,0
YV,CLE,IAD,1,0
YV,OKC,IAD,1,0
YV,MTJ,IAH,1,0
YV,BZN,IAH,1,0
YV,IAH,CMH,1,0
YV,IAH,AUS,1,0
YV,IAH,SAT,1,0
YV,IAH,ORF,1,0
YV,SDF,IAD,1,0
YV,PIT,IAD,1,0
YV,IAD,DTW,1,0
YV,GSP,IAD,1,0
YV,ATL,IAD,1,0
YV,BUF,IAD,1,0
YV,IAD,PWM,1,0
EV,GSP,EWR,1,0
EV,ORD,PVD,1,0
EV,LBB,IAH,1,0
EV,SYR,EWR,1,0
EV,PVD,ORD,1,0
EV,MEM,IAH,1,0
EV,CAK,IAH,1,0
EV,RDU,EWR,1,0
EV,TYS,IAD,1,0
EV,GSP,IAH,1,0
EV,GSO,ORD,1,0
EV,MEM,ORD,1,0
EV,CLL,IAH,1,0
EV,EWR,RDU,1,0
EV,CAE,IAH,1,0
EV,IAD,SYR,1,0
EV,IAH,GSP,1,0
EV,OMA,ORD,1,0
EV,ORD,DSM,1,0
EV,ORD,CHA,1,0
F9,MCO,SYR,1,0
F9,SYR,MCO,1,0
F9,BMI,MCO,1,0
F9,MCO,BMI,1,0
F9,MCO,STL,1,0
F9,DEN,ATL,1,0
F9,DEN,SBA,1,0
F9,SBA,DEN,1,0
F9,LAS,ORD,1,0
F9,ORD,DEN,1,0
F9,TTN,JAX,1,0
F9,JAX,TTN,1,0
F9,CLT,TTN,1,0
F9,TTN,CLT,1,0
F9,TTN,TPA,1,0
F9,TPA,TTN,1,0
F9,FAT,DEN,1,0
F9,DEN,FAT,1,0
F9,PHX,DEN,1,0
F9,CVG,RSW,1,0
F9,RSW,PHX,1,0
F9,DEN,MSP,1,0
F9,DEN,HSV,1,0
F9,HSV,DEN,1,0
F9,OKC,MCO,1,0
F9,MCO,OKC,1,0
F9,STL,MCO,1,0
F9,MCO,TTN,1,0
F9,SAT,LAS,1,0
F9,MCO,IAD,1,0
F9,IAD,LAS,1,0
F9,COS,MCO,1,0
F9,LAS,SAT,1,0
F9,DEN,TPA,1,0
F9,TPA,PWM,1,0
F9,PWM,TPA,1,0
F9,TPA,SYR,1,0
F9,SYR,TPA,1,0
F9,PBI,PHL,1,0
F9,PHL,PBI,1,0
F9,MSY,PHL,1,0
F9,PHL,MSY,1,0
F9,DEN,MSY,1,0
F9,MSY,DEN,1,0
F9,DEN,SLC,1,0
F9,DEN,MCO,1,0
F9,SDF,MCO,1,0
F9,MCO,SDF,1,0
F9,MCO,HSV,1,0
F9,HSV,MCO,1,0
F9,PHL,DEN,1,0
F9,DEN,SAN,1,0
F9,SAN,DEN,1,0
F9,PHL,JAX,1,0
F9,JAX,PHL,1,0
F9,DEN,PHL,1,0
F9,RSW,PHL,1,0
F9,PHL,RSW,1,0
F9,ATL,LGA,1,0
F9,MCO,PHL,1,0
F9,LGA,MCO,1,0
F9,LAS,COS,1,0
F9,COS,LAS,1,0
F9,PHX,COS,1,0
F9,COS,PHX,1,0
F9,MCO,MDT,1,0
F9,MDT,MCO,1,0
F9,MCO,ABQ,1,0
F9,OMA,MCO,1,0
F9,MCO,OMA,1,0
F9,MCI,DEN,1,0
F9,DEN,ORD,1,0
F9,DEN,MCI,1,0
F9,DEN,DFW,1,0
F9,MSP,DEN,1,0
F9,MCO,SAN,1,0
F9,SAN,MCO,1,0
F9,PHX,RDU,1,0
F9,RDU,MCO,1,0
F9,LAS,MCO,1,0
F9,MCO,LAS,1,0
F9,ONT,DEN,1,0
F9,DEN,ONT,1,0
F9,MCO,DEN,1,0
F9,MCO,PVD,1,0
F9,PVD,MCO,1,0
F9,DEN,SFO,1,0
F9,MCO,BNA,1,0
F9,BNA,MCO,1,0
F9,MSN,MCO,1,0
F9,MCO,MSN,1,0
F9,LAS,RDU,1,0
F9,ORD,LAS,1,0
F9,LGA,ATL,1,0
F9,ATL,DEN,1,0
F9,MCO,LGA,1,0
F9,DCA,DEN,1,0
F9,DEN,PHX,1,0
F9,PHX,DSM,1,0
F9,DSM,PHX,1,0
F9,RDU,SJU,1,0
F9,SJU,RDU,1,0
F9,MCO,PSM,1,0
F9,PSM,MCO,1,0
F9,MCO,RDU,1,0
F9,RDU,PHX,1,0
F9,LAX,DEN,1,0
F9,DEN,DCA,1,0
F9,MIA,ATL,1,0
F9,ATL,LAX,1,0
F9,LAS,IAD,1,0
F9,IAD,MCO,1,0
F9,MCO,ONT,1,0
F9,RDU,DEN,1,0
F9,DEN,LAS,1,0
F9,SNA,DEN,1,0
F9,DEN,CID,1,0
F9,CID,DEN,1,0
F9,RDU,SAT,1,0
F9,SAT,SNA,1,0
F9,DEN,SEA,1,0
F9,SEA,DEN,1,0
F9,TPA,DEN,1,0
F9,TPA,CLT,1,0
F9,CLT,TPA,1,0
F9,PHX,ORD,1,0
F9,ORD,PHX,1,0
F9,DEN,SNA,1,0
F9,LAS,DEN,1,0
F9,RDU,LAS,1,0
F9,SNA,SAT,1,0
F9,SAT,RDU,1,0
F9,LAS,CVG,1,0
F9,LAS,ATL,1,0
F9,ATL,TTN,1,0
F9,TTN,ATL,1,0
F9,ATL,LAS,1,0
F9,LAS,TPA,1,0
F9,TPA,LAS,1,0
F9,LAS,SJC,1,0
F9,SJC,LAS,1,0
F9,RSW,DEN,1,0
F9,DEN,MIA,1,0
F9,MIA,LGA,1,0
F9,LGA,MIA,1,0
F9,RSW,CVG,1,0
F9,DTW,RSW,1,0
F9,RSW,DTW,1,0
F9,RSW,SYR,1,0
F9,SYR,RSW,1,0
F9,PHX,RSW,1,0
F9,TPA,CVG,1,0
F9,CVG,TPA,1,0
F9,AUS,DEN,1,0
F9,DEN,RDU,1,0
F9,PBI,RDU,1,0
F9,RDU,PBI,1,0
F9,CVG,LAS,1,0
F9,ORD,RSW,1,0
F9,RSW,ORD,1,0
F9,TTN,PBI,1,0
F9,PBI,TTN,1,0
F9,TTN,MCO,1,0
F9,TTN,RSW,1,0
F9,RSW,TTN,1,0
F9,DEN,LAX,1,0
F9,MIA,DEN,1,0
F9,LAX,ATL,1,0
F9,ATL,MIA,1,0
F9,PHL,MIA,1,0
F9,MIA,PHL,1,0
F9,CLT,PHL,1,0
F9,PHL,CLT,1,0
F9,PHL,MCO,1,0
F9,DEN,IAH,1,0
F9,DEN,RSW,1,0
F9,LAS,IND,1,0
F9,IND,RSW,1,0
F9,RSW,IND,1,0
F9,IND,LAS,1,0
F9,MCO,ISP,1,0
F9,ISP,MCO,1,0
F9,MCO,ATL,1,0
F9,ATL,SLC,1,0
F9,SLC,ATL,1,0
F9,ATL,MCO,1,0
F9,SAN,CVG,1,0
F9,CVG,MCO,1,0
F9,MCO,ORD,1,0
F9,PHX,CLE,1,0
F9,CLE,MCO,1,0
F9,CLE,PHX,1,0
F9,MCO,DTW,1,0
F9,DTW,MCO,1,0
F9,MCO,CLT,1,0
F9,SJU,PHL,1,0
F9,ISP,PBI,1,0
F9,PBI,ISP,1,0
F9,ORD,MIA,1,0
F9,MIA,ORD,1,0
F9,TPA,PHL,1,0
F9,PHL,TPA,1,0
F9,PHL,SJU,1,0
F9,MCO,MKE,1,0
F9,MKE,SAN,1,0
F9,CLT,MCO,1,0
F9,TPA,CLE,1,0
F9,LAS,STL,1,0
F9,CLE,TPA,1,0
F9,MCO,CLE,1,0
F9,CLE,LAS,1,0
F9,ORD,TPA,1,0
F9,TPA,ORD,1,0
F9,GRR,TPA,1,0
F9,TPA,GRR,1,0
F9,STL,LAS,1,0
F9,CLE,RSW,1,0
F9,RSW,ISP,1,0
F9,CLE,PBI,1,0
F9,PBI,CLE,1,0
F9,SAN,MKE,1,0
F9,MKE,MCO,1,0
F9,SJU,MCO,1,0
F9,MCO,CVG,1,0
F9,CVG,SAN,1,0
F9,ORD,MCO,1,0
F9,MCO,SJU,1,0
F9,BUF,MCO,1,0
F9,MCO,BUF,1,0
F9,RSW,CLE,1,0
F9,ISP,RSW,1,0
F9,MSP,RSW,1,0
F9,RSW,MSP,1,0
F9,MKE,RSW,1,0
F9,RSW,MKE,1,0
F9,RSW,BUF,1,0
F9,BUF,RSW,1,0
F9,LAS,CLE,1,0
F9,DEN,BNA,1,0
F9,JAX,ORD,1,0
F9,ORD,JAX,1,0
F9,DEN,AUS,1,0
F9,BZN,DEN,1,0
F9,DEN,BZN,1,0
F9,DFW,DEN,1,0
F9,DEN,SAT,1,0
F9,SAT,CVG,1,0
F9,CVG,SAT,1,0
F9,SAT,DEN,1,0
F9,DEN,PDX,1,0
F9,AUS,SLC,1,0
F9,SLC,AUS,1,0
F9,IAD,AUS,1,0
F9,AUS,IAD,1,0
YX,MIA,RSW,1,0
YX,PHL,MEM,1,0
YX,DCA,SDF,1,0
YX,DCA,MHT,1,0
YX,DTW,ROC,1,0
YX,DEN,MCI,1,0
YX,CLT,EWR,1,0
YX,EWR,OMA,1,0
YX,BTV,EWR,1,0
YX,ABQ,DEN,1,0
YX,ATL,EWR,1,0
YX,CMH,EWR,1,0
YX,DTW,EWR,1,0
YX,CMH,IAH,1,0
YX,ATL,ORD,1,0
YX,DEN,GJT,1,0
YX,DFW,EWR,1,0
YX,EWR,DFW,1,0
YX,EWR,DTW,1,0
YX,EWR,IND,1,0
YX,MCI,EWR,1,0
YX,EWR,MSP,1,0
YX,EWR,PIT,1,0
YX,EWR,RDU,1,0
YX,DEN,DFW,1,0
YX,EWR,CHS,1,0
YX,IAH,CMH,1,0
YX,DCA,EWR,1,0
YX,RDU,EWR,1,0
YX,SDF,IAH,1,0
YX,IAH,PIT,1,0
YX,IAH,RDU,1,0
YX,AUS,DEN,1,0
YX,ATL,DEN,1,0
YX,PIT,ORD,1,0
YX,DEN,TUL,1,0
YX,ORD,IND,1,0
YX,ORD,CMH,1,0
YX,PIT,EWR,1,0
YX,DEN,IND,1,0
YX,EWR,CLT,1,0
YX,EWR,DCA,1,0
YX,PIT,IAH,1,0
YX,DEN,DRO,1,0
YX,CLT,ORD,1,0
YX,EWR,ORF,1,0
YX,RDU,IAH,1,0
YX,MAF,DEN,1,0
YX,DFW,IAH,1,0
YX,ATL,IAH,1,0
YX,DRO,DEN,1,0
YX,ORD,ABQ,1,0
YX,MAF,IAH,1,0
YX,IAH,ATL,1,0
YX,AUS,EWR,1,0
YX,CMH,ORD,1,0
YX,TUL,DEN,1,0
YX,DEN,MEM,1,0
YX,MSP,IAH,1,0
YX,CLT,IAH,1,0
YX,MCI,ORD,1,0
YX,EWR,ATL,1,0
YX,IND,ORD,1,0
YX,EWR,MCI,1,0
YX,IAH,MSP,1,0
YX,EWR,SYR,1,0
YX,EWR,SDF,1,0
YX,OMA,IAH,1,0
YX,GRR,ORD,1,0
YX,JAX,ORD,1,0
YX,EWR,EYW,1,0
YX,IAH,CLT,1,0
YX,MSP,EWR,1,0
YX,SYR,EWR,1,0
YX,IAH,BNA,1,0
YX,DCA,IAH,1,0
YX,EWR,OKC,1,0
YX,IAH,CLE,1,0
YX,ORD,FSD,1,0
YX,EWR,PWM,1,0
YX,ORD,ORF,1,0
YX,EWR,BNA,1,0
YX,PWM,EWR,1,0
YX,ORD,PIT,1,0
YX,BNA,EWR,1,0
YX,EWR,SAT,1,0
YX,DFW,ORD,1,0
YX,MSY,EWR,1,0
YX,IAH,JAX,1,0
YX,IND,IAH,1,0
YX,ORD,JAX,1,0
YX,CVG,IAH,1,0
YX,ORD,ELP,1,0
YX,EWR,SRQ,1,0
YX,IAH,CVG,1,0
YX,EYW,EWR,1,0
YX,IND,DEN,1,0
YX,ORD,OMA,1,0
YX,JAX,IAH,1,0
YX,IAH,MEM,1,0
YX,MEM,ORD,1,0
YX,MEM,DEN,1,0
YX,EWR,MSY,1,0
YX,IAH,DFW,1,0
YX,ORF,EWR,1,0
YX,MCI,IAH,1,0
YX,ORD,CHS,1,0
YX,ORD,DCA,1,0
YX,MSN,ORD,1,0
YX,DEN,MAF,1,0
YX,BNA,DEN,1,0
YX,ORD,CLT,1,0
YX,OMA,EWR,1,0
YX,EWR,AUS,1,0
YX,IND,EWR,1,0
YX,GJT,DEN,1,0
YX,DEN,FSD,1,0
YX,ELP,ORD,1,0
YX,IAH,MAF,1,0
YX,ORD,DFW,1,0
YX,OKC,EWR,1,0
YX,RDU,ORD,1,0
YX,ORD,MSP,1,0
YX,MEM,IAH,1,0
YX,IAH,SLC,1,0
YX,ORD,MEM,1,0
YX,MSP,ORD,1,0
YX,ORD,GRR,1,0
YX,JAX,EWR,1,0
YX,ORD,RDU,1,0
YX,SYR,ORD,1,0
YX,ORF,ORD,1,0
YX,EWR,CMH,1,0
YX,DEN,CLT,1,0
YX,SLC,DEN,1,0
YX,IAH,SDF,1,0
YX,ORD,SDF,1,0
YX,CHS,ORD,1,0
YX,SDF,EWR,1,0
YX,SRQ,EWR,1,0
YX,IAH,OKC,1,0
YX,OKC,IAH,1,0
YX,EWR,CVG,1,0
YX,CLE,EWR,1,0
YX,FSD,ORD,1,0
YX,EYW,ORD,1,0
YX,ORD,EYW,1,0
YX,ORD,ATL,1,0
YX,SDF,ORD,1,0
YX,XNA,ORD,1,0
YX,SAT,EWR,1,0
YX,OMA,ORD,1,0
YX,SAT,IAH,1,0
YX,ORD,MCI,1,0
YX,BHM,ORD,1,0
YX,IAH,SAT,1,0
YX,ABQ,ORD,1,0
YX,ORD,SYR,1,0
HA,LAX,HNL,1,0
HA,HNL,LAX,1,0
HA,LAS,HNL,1,0
HA,HNL,LAS,1,0
HA,SFO,HNL,1,0
HA,HNL,SFO,1,0
HA,SAN,HNL,1,0
HA,HNL,SAN,1,0
HA,SMF,HNL,1,0
HA,HNL,SMF,1,0
HA,SEA,HNL,1,0
HA,HNL,SEA,1,0
HA,OAK,OGG,1,0
HA,OGG,OAK,1,0
HA,PDX,HNL,1,0
HA,HNL,PDX,1,0
HA,SEA,OGG,1,0
HA,OGG,SEA,1,0
HA,LAX,OGG,1,0
HA,OGG,LAX,1,0
HA,PHX,HNL,1,0
HA,HNL,PHX,1,0
HA,SAN,OGG,1,0
HA,OGG,SAN,1,0
HA,PDX,OGG,1,0
HA,OGG,PDX,1,0
HA,SFO,OGG,1,0
HA,OGG,SFO,1,0
HA,SJC,HNL,1,0
HA,HNL,SJC,1,0
HA,SJC,OGG,1,0
HA,OGG,SJC,1,0
HA,OAK,HNL,1,0
HA,HNL,OAK,1,0
HA,HNL,JFK,1,0
HA,JFK,HNL,1,0
HA,LAX,KOA,1,0
HA,KOA,LAX,1,0
HA,LAX,LIH,1,0
HA,LIH,LAX,1,0
HA,OAK,LIH,1,0
HA,LIH,OAK,1,0
